concept,lang1,form1,ipa1,lang2,form2,ipa2,label
937_shove,ukr,штовхнути,ʂtɔwxnutɪ,spa,empujar,empuxaɾ,0
937_shove,ukr,штовхнути,ʂtɔwxnutɪ,ita,urtare,urtare,0
937_shove,ukr,штовхнути,ʂtɔwxnutɪ,ita,spìngere,spind͡ʒere,0
937_shove,rus,толкнуть,tɐɫknuˑtʲ,fra,heurter,œʁˈte,0
937_shove,rus,толкнуть,tɐɫknuˑtʲ,spa,empujar,empuxaɾ,0
937_shove,rus,толкнуть,tɐɫknuˑtʲ,ita,urtare,urtare,0
937_shove,rus,толкнуть,tɐɫknuˑtʲ,ita,spìngere,spind͡ʒere,0
937_shove,fra,heurter,œʁˈte,spa,empujar,empuxaɾ,0
937_shove,fra,heurter,œʁˈte,ita,urtare,urtare,1
937_shove,fra,heurter,œʁˈte,ita,spìngere,spind͡ʒere,0
937_shove,spa,empujar,empuxaɾ,ita,urtare,urtare,0
937_shove,spa,empujar,empuxaɾ,ita,spìngere,spind͡ʒere,1
937_shove,ita,urtare,urtare,ita,spìngere,spind͡ʒere,0
258_half,ces,půl,puːl,pol,połowa,pɔwɔva,1
258_half,ces,půl,puːl,ukr,половина,pɔlɔwɪnɑ,1
258_half,ces,půl,puːl,rus,половина,pəɫɐvʲiˑnə,1
258_half,ces,půl,puːl,fra,moitié,mwaˈtje,0
258_half,ces,půl,puːl,spa,mitad,mitað,0
258_half,ces,půl,puːl,ita,metà,meta,0
258_half,pol,połowa,pɔwɔva,ukr,половина,pɔlɔwɪnɑ,1
258_half,pol,połowa,pɔwɔva,rus,половина,pəɫɐvʲiˑnə,1
258_half,pol,połowa,pɔwɔva,fra,moitié,mwaˈtje,0
258_half,pol,połowa,pɔwɔva,spa,mitad,mitað,0
258_half,pol,połowa,pɔwɔva,ita,metà,meta,0
258_half,ukr,половина,pɔlɔwɪnɑ,rus,половина,pəɫɐvʲiˑnə,1
258_half,ukr,половина,pɔlɔwɪnɑ,fra,moitié,mwaˈtje,0
258_half,ukr,половина,pɔlɔwɪnɑ,spa,mitad,mitað,0
258_half,ukr,половина,pɔlɔwɪnɑ,ita,metà,meta,0
258_half,rus,половина,pəɫɐvʲiˑnə,fra,moitié,mwaˈtje,0
258_half,rus,половина,pəɫɐvʲiˑnə,spa,mitad,mitað,0
258_half,rus,половина,pəɫɐvʲiˑnə,ita,metà,meta,0
258_half,fra,moitié,mwaˈtje,spa,mitad,mitað,1
258_half,fra,moitié,mwaˈtje,ita,metà,meta,1
258_half,spa,mitad,mitað,ita,metà,meta,1
432_king,ces,král,kraːl,pol,król,kɾul,1
432_king,ces,král,kraːl,ukr,король,kɔrɔlʲ,1
432_king,ces,král,kraːl,rus,король,kɐrɔˑl,1
432_king,ces,král,kraːl,fra,roi,ʁwa,0
432_king,ces,král,kraːl,spa,rey,ɾei̯,0
432_king,ces,král,kraːl,ita,re,re,0
432_king,pol,król,kɾul,ukr,король,kɔrɔlʲ,1
432_king,pol,król,kɾul,rus,король,kɐrɔˑl,1
432_king,pol,król,kɾul,fra,roi,ʁwa,0
432_king,pol,król,kɾul,spa,rey,ɾei̯,0
432_king,pol,król,kɾul,ita,re,re,0
432_king,ukr,король,kɔrɔlʲ,rus,король,kɐrɔˑl,1
432_king,ukr,король,kɔrɔlʲ,fra,roi,ʁwa,0
432_king,ukr,король,kɔrɔlʲ,spa,rey,ɾei̯,0
432_king,ukr,король,kɔrɔlʲ,ita,re,re,0
432_king,rus,король,kɐrɔˑl,fra,roi,ʁwa,0
432_king,rus,король,kɐrɔˑl,spa,rey,ɾei̯,0
432_king,rus,король,kɐrɔˑl,ita,re,re,0
432_king,fra,roi,ʁwa,spa,rey,ɾei̯,1
432_king,fra,roi,ʁwa,ita,re,re,1
432_king,spa,rey,ɾei̯,ita,re,re,1
38_leg,ces,noha,noɦa,pol,noga,nɔɡa,1
38_leg,ces,noha,noɦa,ukr,нога,nɔɦɑ,1
38_leg,ces,noha,noɦa,rus,нога,nɐɡaˑ,1
38_leg,ces,noha,noɦa,fra,jambe,ʒɑ̃ːb,0
38_leg,ces,noha,noɦa,spa,pierna,pjeɾna,0
38_leg,ces,noha,noɦa,ita,gamba,ɡamba,0
38_leg,pol,noga,nɔɡa,ukr,нога,nɔɦɑ,1
38_leg,pol,noga,nɔɡa,rus,нога,nɐɡaˑ,1
38_leg,pol,noga,nɔɡa,fra,jambe,ʒɑ̃ːb,0
38_leg,pol,noga,nɔɡa,spa,pierna,pjeɾna,0
38_leg,pol,noga,nɔɡa,ita,gamba,ɡamba,0
38_leg,ukr,нога,nɔɦɑ,rus,нога,nɐɡaˑ,1
38_leg,ukr,нога,nɔɦɑ,fra,jambe,ʒɑ̃ːb,0
38_leg,ukr,нога,nɔɦɑ,spa,pierna,pjeɾna,0
38_leg,ukr,нога,nɔɦɑ,ita,gamba,ɡamba,0
38_leg,rus,нога,nɐɡaˑ,fra,jambe,ʒɑ̃ːb,0
38_leg,rus,нога,nɐɡaˑ,spa,pierna,pjeɾna,0
38_leg,rus,нога,nɐɡaˑ,ita,gamba,ɡamba,0
38_leg,fra,jambe,ʒɑ̃ːb,spa,pierna,pjeɾna,0
38_leg,fra,jambe,ʒɑ̃ːb,ita,gamba,ɡamba,0
38_leg,spa,pierna,pjeɾna,ita,gamba,ɡamba,0
728_blow,ces,foukat,foʊ̯kat,pol,dmuchnąć,dmuxnɔnt͡ɕ,0
728_blow,ces,foukat,foʊ̯kat,ukr,дунути,dunutɪ,0
728_blow,ces,foukat,foʊ̯kat,rus,дунуть,duˑnutʲ,0
728_blow,ces,foukat,foʊ̯kat,fra,souffler,suˈfle,0
728_blow,ces,foukat,foʊ̯kat,spa,soplar,soplaɾ,0
728_blow,ces,foukat,foʊ̯kat,ita,soffiare,sofːiare,0
728_blow,pol,dmuchnąć,dmuxnɔnt͡ɕ,ukr,дунути,dunutɪ,1
728_blow,pol,dmuchnąć,dmuxnɔnt͡ɕ,rus,дунуть,duˑnutʲ,1
728_blow,pol,dmuchnąć,dmuxnɔnt͡ɕ,fra,souffler,suˈfle,0
728_blow,pol,dmuchnąć,dmuxnɔnt͡ɕ,spa,soplar,soplaɾ,0
728_blow,pol,dmuchnąć,dmuxnɔnt͡ɕ,ita,soffiare,sofːiare,0
728_blow,ukr,дунути,dunutɪ,rus,дунуть,duˑnutʲ,1
728_blow,ukr,дунути,dunutɪ,fra,souffler,suˈfle,0
728_blow,ukr,дунути,dunutɪ,spa,soplar,soplaɾ,0
728_blow,ukr,дунути,dunutɪ,ita,soffiare,sofːiare,0
728_blow,rus,дунуть,duˑnutʲ,fra,souffler,suˈfle,0
728_blow,rus,дунуть,duˑnutʲ,spa,soplar,soplaɾ,0
728_blow,rus,дунуть,duˑnutʲ,ita,soffiare,sofːiare,0
728_blow,fra,souffler,suˈfle,spa,soplar,soplaɾ,1
728_blow,fra,souffler,suˈfle,ita,soffiare,sofːiare,1
728_blow,spa,soplar,soplaɾ,ita,soffiare,sofːiare,1
867_jog,ces,třást,dr̝aːst,ces,otřást,odr̝aːst,1
867_jog,ces,třást,dr̝aːst,pol,trząść,tʂɔ̃ɕt͡ɕ,1
867_jog,ces,třást,dr̝aːst,ukr,хитати,xɪtɑtɪ,0
867_jog,ces,třást,dr̝aːst,rus,шатать,ʃɐtaˑtʲ,0
867_jog,ces,třást,dr̝aːst,fra,cahoter,kaoˈte,0
867_jog,ces,třást,dr̝aːst,spa,agitar,axitaɾ,0
867_jog,ces,třást,dr̝aːst,ita,scuòtere,skuɔtere,0
867_jog,ces,otřást,odr̝aːst,pol,trząść,tʂɔ̃ɕt͡ɕ,1
867_jog,ces,otřást,odr̝aːst,ukr,хитати,xɪtɑtɪ,0
867_jog,ces,otřást,odr̝aːst,rus,шатать,ʃɐtaˑtʲ,0
867_jog,ces,otřást,odr̝aːst,fra,cahoter,kaoˈte,0
867_jog,ces,otřást,odr̝aːst,spa,agitar,axitaɾ,0
867_jog,ces,otřást,odr̝aːst,ita,scuòtere,skuɔtere,0
867_jog,pol,trząść,tʂɔ̃ɕt͡ɕ,ukr,хитати,xɪtɑtɪ,0
867_jog,pol,trząść,tʂɔ̃ɕt͡ɕ,rus,шатать,ʃɐtaˑtʲ,0
867_jog,pol,trząść,tʂɔ̃ɕt͡ɕ,fra,cahoter,kaoˈte,0
867_jog,pol,trząść,tʂɔ̃ɕt͡ɕ,spa,agitar,axitaɾ,0
867_jog,pol,trząść,tʂɔ̃ɕt͡ɕ,ita,scuòtere,skuɔtere,0
867_jog,ukr,хитати,xɪtɑtɪ,rus,шатать,ʃɐtaˑtʲ,1
867_jog,ukr,хитати,xɪtɑtɪ,fra,cahoter,kaoˈte,0
867_jog,ukr,хитати,xɪtɑtɪ,spa,agitar,axitaɾ,0
867_jog,ukr,хитати,xɪtɑtɪ,ita,scuòtere,skuɔtere,0
867_jog,rus,шатать,ʃɐtaˑtʲ,fra,cahoter,kaoˈte,0
867_jog,rus,шатать,ʃɐtaˑtʲ,spa,agitar,axitaɾ,0
867_jog,rus,шатать,ʃɐtaˑtʲ,ita,scuòtere,skuɔtere,0
867_jog,fra,cahoter,kaoˈte,spa,agitar,axitaɾ,0
867_jog,fra,cahoter,kaoˈte,ita,scuòtere,skuɔtere,0
867_jog,spa,agitar,axitaɾ,ita,scuòtere,skuɔtere,0
389_scarf,ces,šátek,ʃaːtɛk,pol,chustka,xustka,0
389_scarf,ces,šátek,ʃaːtɛk,ukr,хустка,xustkɑ,0
389_scarf,ces,šátek,ʃaːtɛk,rus,платок,pɫɐtɔˑk,1
389_scarf,ces,šátek,ʃaːtɛk,fra,drap,dʁa,0
389_scarf,ces,šátek,ʃaːtɛk,fra,fichu,fiˈʃy,0
389_scarf,ces,šátek,ʃaːtɛk,spa,pañuelo,paɲwelo,0
389_scarf,ces,šátek,ʃaːtɛk,ita,fazzoletto,fatt͡soletːo,0
389_scarf,pol,chustka,xustka,ukr,хустка,xustkɑ,1
389_scarf,pol,chustka,xustka,rus,платок,pɫɐtɔˑk,0
389_scarf,pol,chustka,xustka,fra,drap,dʁa,0
389_scarf,pol,chustka,xustka,fra,fichu,fiˈʃy,0
389_scarf,pol,chustka,xustka,spa,pañuelo,paɲwelo,0
389_scarf,pol,chustka,xustka,ita,fazzoletto,fatt͡soletːo,0
389_scarf,ukr,хустка,xustkɑ,rus,платок,pɫɐtɔˑk,0
389_scarf,ukr,хустка,xustkɑ,fra,drap,dʁa,0
389_scarf,ukr,хустка,xustkɑ,fra,fichu,fiˈʃy,0
389_scarf,ukr,хустка,xustkɑ,spa,pañuelo,paɲwelo,0
389_scarf,ukr,хустка,xustkɑ,ita,fazzoletto,fatt͡soletːo,0
389_scarf,rus,платок,pɫɐtɔˑk,fra,drap,dʁa,0
389_scarf,rus,платок,pɫɐtɔˑk,fra,fichu,fiˈʃy,0
389_scarf,rus,платок,pɫɐtɔˑk,spa,pañuelo,paɲwelo,0
389_scarf,rus,платок,pɫɐtɔˑk,ita,fazzoletto,fatt͡soletːo,0
389_scarf,fra,drap,dʁa,fra,fichu,fiˈʃy,0
389_scarf,fra,drap,dʁa,spa,pañuelo,paɲwelo,0
389_scarf,fra,drap,dʁa,ita,fazzoletto,fatt͡soletːo,0
389_scarf,fra,fichu,fiˈʃy,spa,pañuelo,paɲwelo,0
389_scarf,fra,fichu,fiˈʃy,ita,fazzoletto,fatt͡soletːo,0
389_scarf,spa,pañuelo,paɲwelo,ita,fazzoletto,fatt͡soletːo,0
606_here,ces,zde,zdɛ,ces,tady,tadɪ,1
606_here,ces,zde,zdɛ,pol,tu,tu,0
606_here,ces,zde,zdɛ,pol,tutaj,tutaj,0
606_here,ces,zde,zdɛ,ukr,тут,tut,0
606_here,ces,zde,zdɛ,rus,здесь,zdʲeˑsʲ,0
606_here,ces,zde,zdɛ,fra,ici,iˈsi,0
606_here,ces,zde,zdɛ,spa,aquí,aki,0
606_here,ces,zde,zdɛ,ita,qua,kwa,1
606_here,ces,tady,tadɪ,pol,tu,tu,0
606_here,ces,tady,tadɪ,pol,tutaj,tutaj,0
606_here,ces,tady,tadɪ,ukr,тут,tut,0
606_here,ces,tady,tadɪ,rus,здесь,zdʲeˑsʲ,0
606_here,ces,tady,tadɪ,fra,ici,iˈsi,0
606_here,ces,tady,tadɪ,spa,aquí,aki,0
606_here,ces,tady,tadɪ,ita,qua,kwa,1
606_here,pol,tu,tu,pol,tutaj,tutaj,1
606_here,pol,tu,tu,ukr,тут,tut,0
606_here,pol,tu,tu,rus,здесь,zdʲeˑsʲ,0
606_here,pol,tu,tu,fra,ici,iˈsi,0
606_here,pol,tu,tu,spa,aquí,aki,0
606_here,pol,tu,tu,ita,qua,kwa,0
606_here,pol,tutaj,tutaj,ukr,тут,tut,0
606_here,pol,tutaj,tutaj,rus,здесь,zdʲeˑsʲ,0
606_here,pol,tutaj,tutaj,fra,ici,iˈsi,0
606_here,pol,tutaj,tutaj,spa,aquí,aki,0
606_here,pol,tutaj,tutaj,ita,qua,kwa,0
606_here,ukr,тут,tut,rus,здесь,zdʲeˑsʲ,1
606_here,ukr,тут,tut,fra,ici,iˈsi,0
606_here,ukr,тут,tut,spa,aquí,aki,0
606_here,ukr,тут,tut,ita,qua,kwa,0
606_here,rus,здесь,zdʲeˑsʲ,fra,ici,iˈsi,0
606_here,rus,здесь,zdʲeˑsʲ,spa,aquí,aki,0
606_here,rus,здесь,zdʲeˑsʲ,ita,qua,kwa,0
606_here,fra,ici,iˈsi,spa,aquí,aki,0
606_here,fra,ici,iˈsi,ita,qua,kwa,0
606_here,spa,aquí,aki,ita,qua,kwa,0
505_cool,ces,chladný,xladniː,pol,chłodny,xwɔdnɨ,1
505_cool,ces,chladný,xladniː,ukr,прохолодний,prɔxɔlɔdnɪj,1
505_cool,ces,chladný,xladniː,rus,прохладный,prɐxɫaˑdnɨj,1
505_cool,ces,chladný,xladniː,fra,frais,fʁɛ,0
505_cool,ces,chladný,xladniː,spa,fresco,fɾesko,0
505_cool,ces,chladný,xladniː,ita,fresco,fresko,0
505_cool,pol,chłodny,xwɔdnɨ,ukr,прохолодний,prɔxɔlɔdnɪj,1
505_cool,pol,chłodny,xwɔdnɨ,rus,прохладный,prɐxɫaˑdnɨj,1
505_cool,pol,chłodny,xwɔdnɨ,fra,frais,fʁɛ,0
505_cool,pol,chłodny,xwɔdnɨ,spa,fresco,fɾesko,0
505_cool,pol,chłodny,xwɔdnɨ,ita,fresco,fresko,0
505_cool,ukr,прохолодний,prɔxɔlɔdnɪj,rus,прохладный,prɐxɫaˑdnɨj,1
505_cool,ukr,прохолодний,prɔxɔlɔdnɪj,fra,frais,fʁɛ,0
505_cool,ukr,прохолодний,prɔxɔlɔdnɪj,spa,fresco,fɾesko,0
505_cool,ukr,прохолодний,prɔxɔlɔdnɪj,ita,fresco,fresko,0
505_cool,rus,прохладный,prɐxɫaˑdnɨj,fra,frais,fʁɛ,0
505_cool,rus,прохладный,prɐxɫaˑdnɨj,spa,fresco,fɾesko,0
505_cool,rus,прохладный,prɐxɫaˑdnɨj,ita,fresco,fresko,0
505_cool,fra,frais,fʁɛ,spa,fresco,fɾesko,1
505_cool,fra,frais,fʁɛ,ita,fresco,fresko,1
505_cool,spa,fresco,fɾesko,ita,fresco,fresko,1
589_later,ces,později,pozɟɛjɪ,pol,później,puʑniɛj,0
589_later,ces,později,pozɟɛjɪ,ukr,пізніше,pʲiznʲiʂɛ,0
589_later,ces,později,pozɟɛjɪ,rus,позже,pɔˑzʒə,1
589_later,ces,později,pozɟɛjɪ,fra,plus tard,plyˈtaːʁ,0
589_later,ces,později,pozɟɛjɪ,spa,más tarde,mas_taɾðe,0
589_later,ces,později,pozɟɛjɪ,ita,più tardi,piu_tardi,0
589_later,pol,później,puʑniɛj,ukr,пізніше,pʲiznʲiʂɛ,1
589_later,pol,później,puʑniɛj,rus,позже,pɔˑzʒə,0
589_later,pol,później,puʑniɛj,fra,plus tard,plyˈtaːʁ,0
589_later,pol,później,puʑniɛj,spa,más tarde,mas_taɾðe,0
589_later,pol,później,puʑniɛj,ita,più tardi,piu_tardi,0
589_later,ukr,пізніше,pʲiznʲiʂɛ,rus,позже,pɔˑzʒə,0
589_later,ukr,пізніше,pʲiznʲiʂɛ,fra,plus tard,plyˈtaːʁ,0
589_later,ukr,пізніше,pʲiznʲiʂɛ,spa,más tarde,mas_taɾðe,0
589_later,ukr,пізніше,pʲiznʲiʂɛ,ita,più tardi,piu_tardi,0
589_later,rus,позже,pɔˑzʒə,fra,plus tard,plyˈtaːʁ,0
589_later,rus,позже,pɔˑzʒə,spa,más tarde,mas_taɾðe,0
589_later,rus,позже,pɔˑzʒə,ita,più tardi,piu_tardi,0
589_later,fra,plus tard,plyˈtaːʁ,spa,más tarde,mas_taɾðe,0
589_later,fra,plus tard,plyˈtaːʁ,ita,più tardi,piu_tardi,0
589_later,spa,más tarde,mas_taɾðe,ita,più tardi,piu_tardi,1
646_what,ces,co,t͡so,pol,co,t͡sɔ,1
646_what,ces,co,t͡so,ukr,що,ʂʈ͡ʂɔ,1
646_what,ces,co,t͡so,rus,что,ʃtɔː,1
646_what,ces,co,t͡so,fra,que,kə,0
646_what,ces,co,t͡so,fra,quoi,kwa,0
646_what,ces,co,t͡so,spa,qué,ke,0
646_what,ces,co,t͡so,ita,che,ke,0
646_what,ces,co,t͡so,ita,che cosa,ke_koza,0
646_what,pol,co,t͡sɔ,ukr,що,ʂʈ͡ʂɔ,1
646_what,pol,co,t͡sɔ,rus,что,ʃtɔː,1
646_what,pol,co,t͡sɔ,fra,que,kə,0
646_what,pol,co,t͡sɔ,fra,quoi,kwa,0
646_what,pol,co,t͡sɔ,spa,qué,ke,0
646_what,pol,co,t͡sɔ,ita,che,ke,0
646_what,pol,co,t͡sɔ,ita,che cosa,ke_koza,0
646_what,ukr,що,ʂʈ͡ʂɔ,rus,что,ʃtɔː,1
646_what,ukr,що,ʂʈ͡ʂɔ,fra,que,kə,0
646_what,ukr,що,ʂʈ͡ʂɔ,fra,quoi,kwa,0
646_what,ukr,що,ʂʈ͡ʂɔ,spa,qué,ke,0
646_what,ukr,що,ʂʈ͡ʂɔ,ita,che,ke,0
646_what,ukr,що,ʂʈ͡ʂɔ,ita,che cosa,ke_koza,0
646_what,rus,что,ʃtɔː,fra,que,kə,0
646_what,rus,что,ʃtɔː,fra,quoi,kwa,0
646_what,rus,что,ʃtɔː,spa,qué,ke,0
646_what,rus,что,ʃtɔː,ita,che,ke,0
646_what,rus,что,ʃtɔː,ita,che cosa,ke_koza,0
646_what,fra,que,kə,fra,quoi,kwa,1
646_what,fra,que,kə,spa,qué,ke,1
646_what,fra,que,kə,ita,che,ke,1
646_what,fra,que,kə,ita,che cosa,ke_koza,0
646_what,fra,quoi,kwa,spa,qué,ke,1
646_what,fra,quoi,kwa,ita,che,ke,1
646_what,fra,quoi,kwa,ita,che cosa,ke_koza,0
646_what,spa,qué,ke,ita,che,ke,1
646_what,spa,qué,ke,ita,che cosa,ke_koza,0
646_what,ita,che,ke,ita,che cosa,ke_koza,0
871_fill,ces,naplnit,naplɲɪt,pol,napełnić,napɛwnit͡ɕ,1
871_fill,ces,naplnit,naplɲɪt,ukr,наповнити,nɑpɔwnɪtɪ,1
871_fill,ces,naplnit,naplɲɪt,rus,наполнить,nɐpɔˑɫnʲitʲ,1
871_fill,ces,naplnit,naplɲɪt,fra,remplir,ʁɑ̃ˈpliːʁ,0
871_fill,ces,naplnit,naplɲɪt,spa,llenar,ʝenaɾ,0
871_fill,ces,naplnit,naplɲɪt,ita,riempire,riempire,0
871_fill,pol,napełnić,napɛwnit͡ɕ,ukr,наповнити,nɑpɔwnɪtɪ,1
871_fill,pol,napełnić,napɛwnit͡ɕ,rus,наполнить,nɐpɔˑɫnʲitʲ,1
871_fill,pol,napełnić,napɛwnit͡ɕ,fra,remplir,ʁɑ̃ˈpliːʁ,0
871_fill,pol,napełnić,napɛwnit͡ɕ,spa,llenar,ʝenaɾ,0
871_fill,pol,napełnić,napɛwnit͡ɕ,ita,riempire,riempire,0
871_fill,ukr,наповнити,nɑpɔwnɪtɪ,rus,наполнить,nɐpɔˑɫnʲitʲ,1
871_fill,ukr,наповнити,nɑpɔwnɪtɪ,fra,remplir,ʁɑ̃ˈpliːʁ,0
871_fill,ukr,наповнити,nɑpɔwnɪtɪ,spa,llenar,ʝenaɾ,0
871_fill,ukr,наповнити,nɑpɔwnɪtɪ,ita,riempire,riempire,0
871_fill,rus,наполнить,nɐpɔˑɫnʲitʲ,fra,remplir,ʁɑ̃ˈpliːʁ,0
871_fill,rus,наполнить,nɐpɔˑɫnʲitʲ,spa,llenar,ʝenaɾ,0
871_fill,rus,наполнить,nɐpɔˑɫnʲitʲ,ita,riempire,riempire,0
871_fill,fra,remplir,ʁɑ̃ˈpliːʁ,spa,llenar,ʝenaɾ,0
871_fill,fra,remplir,ʁɑ̃ˈpliːʁ,ita,riempire,riempire,1
871_fill,spa,llenar,ʝenaɾ,ita,riempire,riempire,0
455_week,ces,týden,tiːdɛn,pol,tydzień,tɨd͡ʑɛɲ,1
455_week,ces,týden,tiːdɛn,ukr,тиждень,tɪʐdɛnʲ,1
455_week,ces,týden,tiːdɛn,rus,неделя,nʲɪdʲeˑlɪ,0
455_week,ces,týden,tiːdɛn,fra,semaine,səˈmɛn,0
455_week,ces,týden,tiːdɛn,spa,semana,semana,0
455_week,ces,týden,tiːdɛn,ita,settimana,setːimana,0
455_week,pol,tydzień,tɨd͡ʑɛɲ,ukr,тиждень,tɪʐdɛnʲ,1
455_week,pol,tydzień,tɨd͡ʑɛɲ,rus,неделя,nʲɪdʲeˑlɪ,0
455_week,pol,tydzień,tɨd͡ʑɛɲ,fra,semaine,səˈmɛn,0
455_week,pol,tydzień,tɨd͡ʑɛɲ,spa,semana,semana,0
455_week,pol,tydzień,tɨd͡ʑɛɲ,ita,settimana,setːimana,0
455_week,ukr,тиждень,tɪʐdɛnʲ,rus,неделя,nʲɪdʲeˑlɪ,0
455_week,ukr,тиждень,tɪʐdɛnʲ,fra,semaine,səˈmɛn,0
455_week,ukr,тиждень,tɪʐdɛnʲ,spa,semana,semana,0
455_week,ukr,тиждень,tɪʐdɛnʲ,ita,settimana,setːimana,0
455_week,rus,неделя,nʲɪdʲeˑlɪ,fra,semaine,səˈmɛn,0
455_week,rus,неделя,nʲɪdʲeˑlɪ,spa,semana,semana,0
455_week,rus,неделя,nʲɪdʲeˑlɪ,ita,settimana,setːimana,0
455_week,fra,semaine,səˈmɛn,spa,semana,semana,1
455_week,fra,semaine,səˈmɛn,ita,settimana,setːimana,1
455_week,spa,semana,semana,ita,settimana,setːimana,1
768_swim,ces,plavat,plavat,pol,pływać,pwɨvat͡ɕ,1
768_swim,ces,plavat,plavat,ukr,пливти,plɪwtɪ,1
768_swim,ces,plavat,plavat,ukr,плавати,plɑwɑtɪ,1
768_swim,ces,plavat,plavat,rus,плавать,pɫaˑvətʲ,1
768_swim,ces,plavat,plavat,fra,nager,naˈʒe,0
768_swim,ces,plavat,plavat,spa,nadar,naðaɾ,0
768_swim,ces,plavat,plavat,ita,nuotare,nuotare,0
768_swim,pol,pływać,pwɨvat͡ɕ,ukr,пливти,plɪwtɪ,1
768_swim,pol,pływać,pwɨvat͡ɕ,ukr,плавати,plɑwɑtɪ,1
768_swim,pol,pływać,pwɨvat͡ɕ,rus,плавать,pɫaˑvətʲ,1
768_swim,pol,pływać,pwɨvat͡ɕ,fra,nager,naˈʒe,0
768_swim,pol,pływać,pwɨvat͡ɕ,spa,nadar,naðaɾ,0
768_swim,pol,pływać,pwɨvat͡ɕ,ita,nuotare,nuotare,0
768_swim,ukr,пливти,plɪwtɪ,ukr,плавати,plɑwɑtɪ,1
768_swim,ukr,пливти,plɪwtɪ,rus,плавать,pɫaˑvətʲ,1
768_swim,ukr,пливти,plɪwtɪ,fra,nager,naˈʒe,0
768_swim,ukr,пливти,plɪwtɪ,spa,nadar,naðaɾ,0
768_swim,ukr,пливти,plɪwtɪ,ita,nuotare,nuotare,0
768_swim,ukr,плавати,plɑwɑtɪ,rus,плавать,pɫaˑvətʲ,1
768_swim,ukr,плавати,plɑwɑtɪ,fra,nager,naˈʒe,0
768_swim,ukr,плавати,plɑwɑtɪ,spa,nadar,naðaɾ,0
768_swim,ukr,плавати,plɑwɑtɪ,ita,nuotare,nuotare,0
768_swim,rus,плавать,pɫaˑvətʲ,fra,nager,naˈʒe,0
768_swim,rus,плавать,pɫaˑvətʲ,spa,nadar,naðaɾ,0
768_swim,rus,плавать,pɫaˑvətʲ,ita,nuotare,nuotare,0
768_swim,fra,nager,naˈʒe,spa,nadar,naðaɾ,1
768_swim,fra,nager,naˈʒe,ita,nuotare,nuotare,1
768_swim,spa,nadar,naðaɾ,ita,nuotare,nuotare,1
170_butterfly,ces,motýl,motiːl,pol,motyl,mɔtɨl,1
170_butterfly,ces,motýl,motiːl,ukr,метелик,mɛtɛlɪk,1
170_butterfly,ces,motýl,motiːl,rus,бабочка,baˑbət͡ʃkə,0
170_butterfly,ces,motýl,motiːl,fra,papillon,papiˈjɔ̃,0
170_butterfly,ces,motýl,motiːl,spa,mariposa,maɾiposa,0
170_butterfly,ces,motýl,motiːl,ita,farfalla,farfalːa,0
170_butterfly,pol,motyl,mɔtɨl,ukr,метелик,mɛtɛlɪk,1
170_butterfly,pol,motyl,mɔtɨl,rus,бабочка,baˑbət͡ʃkə,0
170_butterfly,pol,motyl,mɔtɨl,fra,papillon,papiˈjɔ̃,0
170_butterfly,pol,motyl,mɔtɨl,spa,mariposa,maɾiposa,0
170_butterfly,pol,motyl,mɔtɨl,ita,farfalla,farfalːa,0
170_butterfly,ukr,метелик,mɛtɛlɪk,rus,бабочка,baˑbət͡ʃkə,0
170_butterfly,ukr,метелик,mɛtɛlɪk,fra,papillon,papiˈjɔ̃,0
170_butterfly,ukr,метелик,mɛtɛlɪk,spa,mariposa,maɾiposa,0
170_butterfly,ukr,метелик,mɛtɛlɪk,ita,farfalla,farfalːa,0
170_butterfly,rus,бабочка,baˑbət͡ʃkə,fra,papillon,papiˈjɔ̃,0
170_butterfly,rus,бабочка,baˑbət͡ʃkə,spa,mariposa,maɾiposa,1
170_butterfly,rus,бабочка,baˑbət͡ʃkə,ita,farfalla,farfalːa,0
170_butterfly,fra,papillon,papiˈjɔ̃,spa,mariposa,maɾiposa,0
170_butterfly,fra,papillon,papiˈjɔ̃,ita,farfalla,farfalːa,0
170_butterfly,spa,mariposa,maɾiposa,ita,farfalla,farfalːa,0
171_berry,ces,bobule,bobulɛ,pol,jagoda,jaɡɔda,0
171_berry,ces,bobule,bobulɛ,ukr,ягода,jɑɦɔdɑ,0
171_berry,ces,bobule,bobulɛ,rus,ягода,jaˑɡədə,0
171_berry,ces,bobule,bobulɛ,fra,baie,bɛ,0
171_berry,ces,bobule,bobulɛ,spa,baya,baʝa,1
171_berry,ces,bobule,bobulɛ,ita,bacca,bakːa,0
171_berry,pol,jagoda,jaɡɔda,ukr,ягода,jɑɦɔdɑ,1
171_berry,pol,jagoda,jaɡɔda,rus,ягода,jaˑɡədə,1
171_berry,pol,jagoda,jaɡɔda,fra,baie,bɛ,0
171_berry,pol,jagoda,jaɡɔda,spa,baya,baʝa,0
171_berry,pol,jagoda,jaɡɔda,ita,bacca,bakːa,0
171_berry,ukr,ягода,jɑɦɔdɑ,rus,ягода,jaˑɡədə,1
171_berry,ukr,ягода,jɑɦɔdɑ,fra,baie,bɛ,0
171_berry,ukr,ягода,jɑɦɔdɑ,spa,baya,baʝa,0
171_berry,ukr,ягода,jɑɦɔdɑ,ita,bacca,bakːa,0
171_berry,rus,ягода,jaˑɡədə,fra,baie,bɛ,0
171_berry,rus,ягода,jaˑɡədə,spa,baya,baʝa,0
